country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2020,3.5,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2021,2.99,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2022,2.44,Male,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2000,9.25,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2001,9.69,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2002,10,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2003,10.23,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2004,10.22,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2005,10.14,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2006,9.88,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2007,7.87,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2008,8.07,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2009,7.43,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2010,8.68,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2011,6.93,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2012,5.45,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2013,4.97,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2014,4.19,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2015,3.96,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2016,4.18,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2017,3.59,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2018,3.48,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2019,3.28,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2020,3.48,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2021,2.98,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Mozambique,MZ,MOZ,508,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2022,2.43,Total,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Myanmar,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2000,0.24,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Burma,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2000,0.24,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Myanmar,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2001,0.27,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Burma,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2001,0.27,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Myanmar,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2002,0.3,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Burma,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2002,0.3,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Myanmar,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2003,0.31,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Burma,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2003,0.31,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Myanmar,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2004,0.32,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Burma,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2004,0.32,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Myanmar,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2005,0.33,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Burma,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2005,0.33,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Myanmar,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2006,0.33,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Burma,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2006,0.33,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Myanmar,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2007,0.33,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Burma,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2007,0.33,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Myanmar,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2008,0.32,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Burma,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2008,0.32,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Myanmar,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2009,0.28,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Burma,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2009,0.28,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Myanmar,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2010,0.26,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Burma,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2010,0.26,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Myanmar,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2011,0.24,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Burma,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2011,0.24,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Myanmar,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2012,0.23,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Burma,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2012,0.23,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Myanmar,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2013,0.23,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Burma,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2013,0.23,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Myanmar,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2014,0.2,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Burma,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2014,0.2,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Myanmar,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2015,0.19,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Burma,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2015,0.19,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Myanmar,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2016,0.18,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Burma,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2016,0.18,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Myanmar,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2017,0.18,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Burma,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2017,0.18,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Myanmar,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2018,0.17,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Burma,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2018,0.17,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Myanmar,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2019,0.16,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Burma,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2019,0.16,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Myanmar,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2020,0.17,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Burma,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2020,0.17,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Myanmar,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2021,0.3,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Burma,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2021,0.3,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Myanmar,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2022,0.24,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
Burma,MM,MMR,104,"Estimated incidence rate (new HIV infection per 1,000 uninfected population, children aged 0-14 years)",2022,0.24,Female,Units,"Rate per 1,000 of Population",Estimated value,Free,,Total
